,source_url,full_text,id_str,favorite_count,retweet_count,source,id,lang,user,author,hashtags,quoted_status_id,quoted_status_id_str,in_reply_to_status_id,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_status_id_str,in_reply_to_screen_name
820,http://twitter.com/download/iphone,"RT @MamataOfficial: In the wake of upsurge in #COVID19 cases across the country and the ECI Order dated 22nd April, 2021, I am cancelling a…",1385258573794398208,0,2371,Twitter for iPhone,1385258573794398208,en,AITCofficial,AITCofficial,['COVID19'],,,,,,,
821,https://about.twitter.com/products/tweetdeck,"“FREE UNIVERSAL VACCINATION for everyone above the age of 18 post May 5th”, promises @MamataOfficial https://t.co/aOSRppjeic",1385231329948700674,1315,612,TweetDeck,1385231329948700674,en,AITCofficial,AITCofficial,,,,,,,,
822,http://twitter.com/download/iphone,"""আমরা ২০০টি সেফ হাউজ ও ১০০টি হাসপাতাল কোভিড চিকিৎসার জন্য নিয়েছি। আস্তে-আস্তে যখন মেশিনারি রেডি হয়ে যাবে, ভ্যাক্সিন আমাদের হাতে এসে যাবে, আমরা সবাইকে বিনাপয়সায় ভ্যাক্সিন দেব, যাতে আর কোনোদিন মানুষকে ভুগতে না হয়।""
- @MamataOfficial https://t.co/whb7MSPJK4",1385154318567821313,650,160,Twitter for iPhone,1385154318567821313,bn,AITCofficial,AITCofficial,,,,,,,,
823,http://twitter.com/download/iphone,"RT @MamataOfficial: Shocked and very saddened to hear about the untimely passing away of Ashish, son of @SitaramYechury Ji. My deepest cond…",1385151550658543616,0,1389,Twitter for iPhone,1385151550658543616,en,AITCofficial,AITCofficial,,,,,,,,
824,http://twitter.com/download/iphone,"RT @nusratchirps: .@narendramodi ji, the nation wants to know:

1. Who is responsible for this acute shortage of oxygen?
2. Why were 65% of…",1385151016056758278,0,745,Twitter for iPhone,1385151016056758278,en,AITCofficial,AITCofficial,,,,,,,,
825,http://twitter.com/download/iphone,".@BJP4India রাজনৈতিকভাবে বলবে, এক দেশ, এক নেতা, এক সরকার।
কিন্তু ভ্যাক্সিন দেওয়ার সময় বলবে - এক ভ্যাক্সিন, বিভিন্ন দাম! এক ভ্যাক্সিন, একটাই দাম হবে।
সমস্ত ধর্ম, বর্ণ, জাতি তথা প্রত্যেক ভারতীয়কে বিনামূল্যে ভ্যাকসিনের প্রয়োজন। পিএম কেয়ার্সের টাকা গেল কোথায়? 
- @MamataOfficial https://t.co/TkzqlvWsIt",1385139782892736512,869,730,Twitter for iPhone,1385139782892736512,bn,AITCofficial,AITCofficial,,,,,,,,
826,http://twitter.com/download/iphone,"RT @MamataOfficial: One nation, one party, one leader shouts BJP all the time but to save lives they can’t have one price for vaccine.

Eve…",1385120458723319812,0,4723,Twitter for iPhone,1385120458723319812,en,AITCofficial,AITCofficial,,,,,,,,
827,https://mobile.twitter.com,"RT @kakoligdastidar: How is the @SerumInstIndia charging the Centre ₹150 and the states ₹400 per dose?

CLEAR DISCRIMINATION when India is…",1385107082022555649,0,621,Twitter Web App,1385107082022555649,en,AITCofficial,AITCofficial,,,,,,,,
828,https://mobile.twitter.com,"RT @DrShashiPanja: Multiple stories of horror are emerging out of hospitals &amp; crematoriums, yet @narendramodi -ji seems only eager to profi…",1385107032999563269,0,603,Twitter Web App,1385107032999563269,en,AITCofficial,AITCofficial,,,,,,,,
829,https://mobile.twitter.com,"RT @Chandrimaaitc: “Why is the Centre not waking up to the gravity of the situation?” -
Delhi HC to Modi Govt 

India wants to know,  @nare…",1385106987336175616,0,662,Twitter Web App,1385106987336175616,en,AITCofficial,AITCofficial,,,,,,,,
830,https://mobile.twitter.com,"RT @myslf_soham: 'My father cannot breathe...He needs more oxygen...There is hardly any oxygen left...'

Deafening cries but deaf PM.
@nare…",1385106948014567425,0,617,Twitter Web App,1385106948014567425,en,AITCofficial,AITCofficial,,,,,,,,
831,https://mobile.twitter.com,"RT @RitabrataBanerj: Who failed this beti of India? 

PM @narendramodi, these tears and these cries will haunt you if you don’t act now.…",1385106908621664259,0,615,Twitter Web App,1385106908621664259,en,AITCofficial,AITCofficial,,,,,,,,
832,https://mobile.twitter.com,"RT @tiwarymanoj: Is this what you call Vikas, @narendramodi ji? As our country suffers from an acute crisis of oxygen and vaccines, your ho…",1385106861423173635,0,834,Twitter Web App,1385106861423173635,en,AITCofficial,AITCofficial,,,,,,,,
833,http://twitter.com/download/iphone,#ModiHataoDeshBachao screams India. PM @narendramodi DO YOU EVEN CARE? https://t.co/hrcUK2tdtF,1385103625492393991,309,437,Twitter for iPhone,1385103625492393991,en,AITCofficial,AITCofficial,['ModiHataoDeshBachao'],1.3850932023198638e+18,1385093202319863813,,,,,
834,https://mobile.twitter.com,"""কেন্দ্রীয় সরকার বললো করোনা চলে গেছে। তাহলে আবার হল কি করে? এটা গভর্নমেন্ট অফ ইন্ডিয়া-র ডিজাস্টার, @narendramodi মেড ডিজাস্টার।"" (1/2)
- @MamataOfficial
#ModiHataoDeshBachao
#ModiMadeDisaster",1384804120968658953,150,58,Twitter Web App,1384804120968658953,bn,AITCofficial,AITCofficial,"['ModiHataoDeshBachao', 'ModiMadeDisaster']",,,1.384804117386711e+18,290452792.0,290452792,1384804117386711042,AITCofficial
835,https://mobile.twitter.com,"""The @BJP4India Govt at the Centre claimed that Coronavirus was over in India. Then how did it come back? This is a Government made disaster, this is a MODI MADE DISASTER.""( 1/1)
- @MamataOfficial
#ModiHataoDeshBachao
#ModiMadeDisaster https://t.co/CfhfXUNa8L",1384804117386711042,761,639,Twitter Web App,1384804117386711042,en,AITCofficial,AITCofficial,"['ModiHataoDeshBachao', 'ModiMadeDisaster']",,,,,,,
836,https://mobile.twitter.com,"""Severe crunch of medicines, injections, and oxygen in the country. Medicines made by our country have been exported in bulk. Out of 100%, 65% has been exported."" (1/2)
- @MamataOfficial
#ModiHataoDeshBachao",1384783638668054534,418,578,Twitter Web App,1384783638668054534,en,AITCofficial,AITCofficial,['ModiHataoDeshBachao'],,,1.3847836364786278e+18,290452792.0,290452792,1384783636478627843,AITCofficial
837,https://mobile.twitter.com,"""সারা দেশে ওষুধ নেই, ইনজেকশন নেই, অক্সিজেন নেই। আমাদের দেশের তৈরি করা ওষুধ সব বিদেশে পাঠিয়ে দিয়েছে। ১০০% এর মধ্যে ৬৫% পাঠিয়ে দিয়েছে।"" (1/1)
- @MamataOfficial
#ModiHataoDeshBachao https://t.co/FiWnumQGIp",1384783636478627843,830,657,Twitter Web App,1384783636478627843,bn,AITCofficial,AITCofficial,['ModiHataoDeshBachao'],,,,,,,
838,https://about.twitter.com/products/tweetdeck,"RT @tiwarymanoj: Just a reminder of why we should never vote for @BJP4India. They are guilty of the health crisis we are facing today. 

FY…",1384782930854117377,0,1017,TweetDeck,1384782930854117377,en,AITCofficial,AITCofficial,,,,,,,,
839,https://about.twitter.com/products/tweetdeck,"""আপনাদের কোনো কিছু হওয়ার আগে যেন আমার হয়। আমি আপনাদের সবচেয়ে বড় পাহারাদার।""

""I will face every trouble and won't let it reach you. I am your guard.""
- @MamataOfficial
#ModiHataoDeshBachao https://t.co/OA8PsQHEvV",1384777894547771392,1011,724,TweetDeck,1384777894547771392,und,AITCofficial,AITCofficial,['ModiHataoDeshBachao'],,,,,,,
840,http://twitter.com/download/iphone,"RT @MamataOfficial: Our efforts have been persistent to increase vaccination in the state.
Yesterday, number of doses administered in Kolka…",1384437405705375747,0,1741,Twitter for iPhone,1384437405705375747,en,AITCofficial,AITCofficial,,,,,,,,
841,https://about.twitter.com/products/tweetdeck,আগামী ২ তারিখ দুই-তৃতীয়াংশ আসন নিয়ে  @MamataOfficial -এর সরকার গঠন এখন শুধু সময়ের অপেক্ষা। -- পূর্ব বর্ধমানে @abhishekaitc । #ModiHataoDeshBachao https://t.co/R4R1Zjkn3m,1384407549177335810,930,527,TweetDeck,1384407549177335810,bn,AITCofficial,AITCofficial,['ModiHataoDeshBachao'],,,,,,,
842,http://twitter.com/download/iphone,"RT @MamataOfficial: Just got the news that former Prime Minister Manmohan Singh Ji has tested positive for COVID. Sir, our thoughts and pra…",1384134185288228872,0,3341,Twitter for iPhone,1384134185288228872,en,AITCofficial,AITCofficial,,,,,,,,
843,https://about.twitter.com/products/tweetdeck,"Watch till the end to know where the culpability lies. 

You have blood on your hands. You know who you are!

অপরাধের খতিয়ান বুঝতে চাইলে দেখুন শেষ পর্যন্ত।

আপনার হাতে রক্ত লেগে। আপনি জানেন আপনি কী!

#ResignModi https://t.co/bCVeFfK1g8",1384060659831218183,387,140,TweetDeck,1384060659831218183,und,AITCofficial,AITCofficial,['ResignModi'],,,,,,,
844,http://twitter.com/download/iphone,"""For the skyrocketing COVID-19 cases, HE MUST RESIGN. He is the man who is responsible. No planning, no administrative capabilities, complete inefficiency. Neither did he plan ahead, nor did he allow anyone to do so.""
- @MamataOfficial 

#ResignModi https://t.co/AlCxltb8gz",1384029834708348933,1329,1165,Twitter for iPhone,1384029834708348933,en,AITCofficial,AITCofficial,['ResignModi'],,,,,,,
845,http://twitter.com/download/iphone,RT @MamataOfficial: I have also directed all the top officials to make elaborate arrangements &amp; step up their efforts at every level to dea…,1384005951959625730,0,1289,Twitter for iPhone,1384005951959625730,en,AITCofficial,AITCofficial,,,,,,,,
846,http://twitter.com/download/iphone,"RT @MamataOfficial: With the massive surge in #COVID19 cases across India, GoWB is taking all necessary steps to protect its people. I've r…",1384005946410553346,0,2196,Twitter for iPhone,1384005946410553346,en,AITCofficial,AITCofficial,['COVID19'],,,,,,,
847,http://twitter.com/download/iphone,"‘BJP is NOTHING at the Grassroots!’- @mamataofficial

BJP changed the law because they are incapable of providing agents in every booth. 

মানুষের সাথে সংযোগের বিষয়ে বিজেপি কিছুই না!

বিজেপি আইন বদলেছে কারণ ওরা প্রতিটি বুথে এজেন্ট দিতে অপারগ। https://t.co/OeWEn7J0lk",1383847402172403713,694,194,Twitter for iPhone,1383847402172403713,und,AITCofficial,AITCofficial,,,,,,,,
848,http://twitter.com/download/iphone,"""অনাচার করো যদি, রাজা তবে ছাড়ো গদি, আগে পদ্ম ফুল উপড়ে ফেলা হবে তারপর খেলা হবে"" -- উত্তর ২৪ পরগনার সভায় @abhishekaitc https://t.co/fQgNEv3zgr",1383835621609787398,612,145,Twitter for iPhone,1383835621609787398,bn,AITCofficial,AITCofficial,,,,,,,,
849,http://twitter.com/download/iphone,"এই বাড়-বাড়ন্ত হতো না যদি কেন্দ্রীয় সরকার সঠিক সময়ে এই ৬ মাস প্ল্যানিং করে আগামী ৬ মাসের ব্যবস্থা নিতো। আমাদের যখন প্রয়োজন আমাদের দেশে ওষুধ নেই, ভ্যাক্সিন নেই। এটা অদূরদর্শিতা।
- @MamataOfficial
#PMDoesNotCare https://t.co/TFrQbohO3o",1383834959979286535,828,232,Twitter for iPhone,1383834959979286535,bn,AITCofficial,AITCofficial,['PMDoesNotCare'],,,,,,,
850,https://about.twitter.com/products/tweetdeck,"নাগরিকত্ব মতুয়া সম্প্রদায়ের অধিকার, কারুর দয়ায় তারা নাগরিকত্ব পায়নি। @MamataOfficial -এর সরকার তাদের সম্মান এবং মাথা উঁচু করে বাঁচার কারণ দুটিই দিয়েছে, ভবিষ্যতেও দেবে। #PMDoesNotCare https://t.co/OnyIW3P1X9",1383794434542739461,720,182,TweetDeck,1383794434542739461,bn,AITCofficial,AITCofficial,['PMDoesNotCare'],,,,,,,
851,https://about.twitter.com/products/tweetdeck,"""২০২০তে যা ছিল তার থেকে ২০% বেড বাড়ানোর ব্যবস্থা করেছি। ইতিমধ্যেই প্রাইভেট হাসপাতালগুলোর সাথে কথা বলেছি। আমাদের কাছে ইঞ্জেকশনটা নেই, ওষুধ নেই। আমরা বার বার চাইছি। কিন্তু পাঁচ মাস ধরে শুধু মমতাকে কীভাবে হারানো যায় শুধু তাই করে বেড়িয়েছে নরেন্দ্র মোদী।- "" @MamataOfficial https://t.co/xf6eMsErhl",1383794235602726926,531,150,TweetDeck,1383794235602726926,bn,AITCofficial,AITCofficial,,,,,,,,
852,https://about.twitter.com/products/tweetdeck,"""ভারতীয় জনতা পার্টি চায় না এক দফায় ভোট হোক। এরা বাংলার মানুষের মৃত্যুর বিনিময়ে বাংলা দখল করতে চায়। ভারতবর্ষের মানুষের মৃত্যুর বিনিময়ে এরা বাংলা দখল করতে চায়। কোভিডে কে মারা গেল আর কে বাঁচল তাতে কী আর যায় আসে?"" 
- @abhishekaitc 
#PMDoesNotCare https://t.co/k3rUJuv40r",1383791984356204548,492,154,TweetDeck,1383791984356204548,bn,AITCofficial,AITCofficial,['PMDoesNotCare'],,,,,,,
853,https://about.twitter.com/products/tweetdeck,"RT @GhatakMoloy: Who is @narendramodi ji trying to fool about 2018 #Asansol Riots?

His party @BJP4Bengal had then accused Ex-MLA from Pand…",1383698634345115648,0,144,TweetDeck,1383698634345115648,en,AITCofficial,AITCofficial,['Asansol'],,,,,,,
854,https://mobile.twitter.com,"▪️ Over 2.60 Lakh daily cases
▪️ Deaths underreported in Gujarat, UP 
&amp; MP
▪️ Walls built to keep crematoriums out of sight
▪️ PM Cares data still not in public domain

Would you still trust @narendramodi's 'ABLE, SENSITIVE &amp; VISIONARY' leadership to fight #COVID?
#PMDoesNotCare https://t.co/7AbZgM0yB7",1383675014335975427,1042,699,Twitter Web App,1383675014335975427,en,AITCofficial,AITCofficial,"['COVID', 'PMDoesNotCare']",,,,,,,
855,https://about.twitter.com/products/tweetdeck,"From ‘Able, sensitive, &amp; visionary leadership of the Prime Minister' in Feb to absolutely clueless now - India's pandemic journey under @narendramodi.

Will hog all credit but will not take the responsibility for over 1.7 lakh COVID deaths?
@YashwantSinha 
#ModiMadeDisaster https://t.co/wpkdFqiG6Y",1383343116422287362,603,282,TweetDeck,1383343116422287362,en,AITCofficial,AITCofficial,['ModiMadeDisaster'],,,,,,,
856,https://about.twitter.com/products/tweetdeck,"The COVID crisis due to @narendramodi -ji's utter incompetence is not only shocking but unpardonable, to say the least.

For the welfare of the people of Bengal and India, we request @ECISVEEP to reconsider our proposal and wrap up the next 3 phases at one go.

#ModiMadeDisaster https://t.co/TRO2vuPvFK",1383332373350125571,984,362,TweetDeck,1383332373350125571,en,AITCofficial,AITCofficial,['ModiMadeDisaster'],,,,,,,
857,https://about.twitter.com/products/tweetdeck,"▪️Any updates on improving the healthcare infrastructure in your pandemic hit state, @vijayrupanibjp?
▪️Any idea when Shri @narendramodi is going to take the pandemic seriously?
▪️Any idea why there are yagnas but no medical facility for COVID+ve patients?

#ModiMadeDisaster https://t.co/09SuhHATJn",1383325722664574977,311,127,TweetDeck,1383325722664574977,en,AITCofficial,AITCofficial,['ModiMadeDisaster'],,,,,,,
858,https://about.twitter.com/products/tweetdeck,"RT @RitabrataBanerj: Apart from making grand speeches about controlling the COVID-19 last year, @narendramodi has completely ignored the he…",1383302737706700802,0,160,TweetDeck,1383302737706700802,en,AITCofficial,AITCofficial,,,,,,,,
859,https://about.twitter.com/products/tweetdeck,"RT @Indrani39664132: উনি বলেছিলেন ২১ দিনেই করোনা চলে যাবে, দিয়েছিলেন বিভিন্ন টাস্ক যেমন - থালা বাজাও, প্রদীপ জ্বালাও।

আজ বছর ঘুরে দেশে ২…",1383302653396930560,0,151,TweetDeck,1383302653396930560,bn,AITCofficial,AITCofficial,,,,,,,,
860,https://about.twitter.com/products/tweetdeck,"RT @kakoligdastidar: As India slips into a catastrophic COVID-19 situation, we MUST remember how @narendramodi -ji, as the Indian PM, conti…",1383302561684332546,0,129,TweetDeck,1383302561684332546,en,AITCofficial,AITCofficial,,,,,,,,
861,https://about.twitter.com/products/tweetdeck,"RT @VivekGuptaAITC: 10 शहरों में, कोरोना की वजह से 854 मौतें हुई और सरकार ने 211 बताई। सच्चाई सरकारी आंकड़ो से 4 गुना ज्यादा है  जो सरकारी…",1383302476737089550,0,71,TweetDeck,1383302476737089550,hi,AITCofficial,AITCofficial,,,,,,,,
862,https://about.twitter.com/products/tweetdeck,"RT @basu_bratya: When the world was reeling with the COVID-19 induced pandemic, PM @narendramodi -ji was asking the people to light lamps a…",1383302276953952264,0,174,TweetDeck,1383302276953952264,en,AITCofficial,AITCofficial,,,,,,,,
863,https://about.twitter.com/products/tweetdeck,"RT @myslf_soham: One question for @narendramodi, banging utensils or lighting lamps didn't help in controlling the pandemic, did it? #ModiM…",1383302092085858314,0,268,TweetDeck,1383302092085858314,en,AITCofficial,AITCofficial,,,,,,,,
864,https://about.twitter.com/products/tweetdeck,"RT @aroopbiswasaitc: We demand answers from @narendramodi-ji for his utter callousness in facing the COVID challenge.
What is more importan…",1383301973122768902,0,257,TweetDeck,1383301973122768902,en,AITCofficial,AITCofficial,,,,,,,,
865,https://about.twitter.com/products/tweetdeck,"RT @DrShashiPanja: Queues of dead bodies overwhelming the crematoriums of Lucknow. For the last 7 years, a man has been bragging about Vika…",1383301882572001283,0,254,TweetDeck,1383301882572001283,en,AITCofficial,AITCofficial,,,,,,,,
866,https://about.twitter.com/products/tweetdeck,RT @iamrajchoco: #ModiMadeDisaster https://t.co/URSDU9DXGw,1383301688639905795,0,581,TweetDeck,1383301688639905795,und,AITCofficial,AITCofficial,['ModiMadeDisaster'],,,,,,,
867,https://about.twitter.com/products/tweetdeck,"RT @tiwarymanoj: Watch till the end. If this is not criminal, what is? 

COVID in India is a #ModiMadeDisaster https://t.co/JS5wxpnn5H",1383301403653775365,0,1023,TweetDeck,1383301403653775365,en,AITCofficial,AITCofficial,['ModiMadeDisaster'],,,,,,,
868,https://studio.twitter.com,"As India reels under COVID-19 even after a year, we only ask: Why did @narendramodi -ji and his govt neglect health infrastructure and put Indians at risk?

Why is he avoiding the issue in his grand speeches? 
How can we trust our health on this @BJP4India govt?
#ModiMadeDisaster https://t.co/3ramzWj4Nt",1383281418021728263,475,202,Twitter Media Studio,1383281418021728263,en,AITCofficial,AITCofficial,['ModiMadeDisaster'],,,,,,,
869,https://about.twitter.com/products/tweetdeck,"আজ পূর্ব বর্ধমানের গলসী, কাটোয়া ও পূর্বস্থলী দক্ষিণ/উত্তর বিধানসভা অঞ্চলে @MamataOfficial -এর সভার সময়সূচি। 

দুপুর ১১টা: তিলডাঙ্গা মাঠ, বুদ্বুদ 

দুপুর ১২টা : কাটোয়া স্টেডিয়াম 

দুপুর ১টা: বৈদ্যপুর খেলার মাঠ, চকবামনগড়িয়া https://t.co/D6rDnZ1RKs",1383281023731986433,370,74,TweetDeck,1383281023731986433,bn,AITCofficial,AITCofficial,,,,,,,,
870,https://mobile.twitter.com,"WE WILL TROUNCE BJP IN THESE ELECTIONS!

Rajya Sabha MP @derekobrienmp’s challenge to @AmitShah ji: Don’t play MIND GAMES with the people of Bengal! https://t.co/arc9LeTf6d",1383101515515109379,803,706,Twitter Web App,1383101515515109379,en,AITCofficial,AITCofficial,,,,,,,,
871,https://mobile.twitter.com,"কেন্দ্র কি বর্তমান মুখ্যমন্ত্রীর ফোনের ব্যক্তিগত কথোপকথন ট্যাপ করেছে?

একজন মুখ্যমন্ত্রীর ব্যক্তিগত পরিসরে অনুপ্রবেশ করার ও ক্ষুদ্র রাজনৈতিক স্বার্থের জন্য ক্ষমতার চূড়ান্ত অপব্যবহার করার বিরুদ্ধে আমরা তীব্র নিন্দা জানাই। (2/2)",1383095471615344642,322,219,Twitter Web App,1383095471615344642,bn,AITCofficial,AITCofficial,,,,1.383095469249745e+18,290452792.0,290452792,1383095469249744906,AITCofficial
872,https://mobile.twitter.com,"Did the Centre tap into private phone conversations of a SITTING CM?

We condemn this blatant breach of privacy &amp; illegitimate usage of state machinery for petty political agenda. (1/2) https://t.co/LfIN0EGwOq",1383095469249744906,509,623,Twitter Web App,1383095469249744906,en,AITCofficial,AITCofficial,,,,,,,,
873,https://about.twitter.com/products/tweetdeck,"""জয় হরিচাঁদ, জয় গুরুচাঁদ, জয় হরি বোল"" 

আজ বাগদায় মাননীয় সাংসদ শ্রী @abhishekaitc হরিচাঁদ-গুরুচাঁদ ঠাকুরের মন্দিরে গিয়ে বাংলার সকল মানুষের মঙ্গল কামনায় প্রার্থনা করেন। https://t.co/88ZKfZG6WZ",1383093932217622530,228,71,TweetDeck,1383093932217622530,bn,AITCofficial,AITCofficial,,,,,,,,
874,https://about.twitter.com/products/tweetdeck,"""গণতন্ত্রে বুলেট নয় ব্যালট চাই।""
- @MamataOfficial https://t.co/x9VVzk6vhn",1383093711505031175,392,127,TweetDeck,1383093711505031175,bn,AITCofficial,AITCofficial,,,,,,,,
875,https://about.twitter.com/products/tweetdeck,"""মজদুরের মর্ম সেই বোঝে যে ভুখা থেকে ভুখা মানুষকে খেতে দেয়।"" 
- @MamataOfficial https://t.co/i1Ja184uZQ",1383093507322118149,330,105,TweetDeck,1383093507322118149,bn,AITCofficial,AITCofficial,,,,,,,,
876,https://about.twitter.com/products/tweetdeck,"""হিন্দুস্তান আজ খাতরে মে হ্যায়। বাঙ্গাল বাচেগা তো হিন্দুস্তান বাচেগা।""
- @MamataOfficial https://t.co/RYhbcVI1ad",1383092995566624769,487,132,TweetDeck,1383092995566624769,bn,AITCofficial,AITCofficial,,,,,,,,
877,https://about.twitter.com/products/tweetdeck,"""একটা সিট ব্যারাকপুর, পার্লামেন্ট ইলেকশনে বিজেপি জেতবার পরে চারিদিকে আগুন জ্বালিয়ে, বোমা-গুলি চালিয়ে, মানুষকে ঘর থেকে বেরতে না দিয়ে, বাঙালিদের সব উৎখাত করে দিয়ে, হিন্দিভাষীদের সাথে বাঙালিদের লাগিয়ে দিয়ে, পুরো গুণ্ডামির চক্রান্ত করেছিল।""  
- @MamataOfficial https://t.co/3uJtR2ZeiT",1383092844685008899,252,85,TweetDeck,1383092844685008899,bn,AITCofficial,AITCofficial,,,,,,,,
878,https://about.twitter.com/products/tweetdeck,"""আপনারা দেখেছেন কেন্দ্রীয় সরকার এবং নির্বাচন কমিশনের বৈমাতৃক সুলভ আচরণ, এবং বাংলাকে ৮টি দফায় ভাগ করে মানুষের যাতে কষ্ট হয় নির্বাচন কমিশন সেই ব্যবস্থা করেছে। চতুর্থ দফায় শীতলকুচিতে গুলি চালিয়েছে। বাঙালির রক্তে এরা বাংলা দখল করতে চায়।""
- @abhishekaitc @iamrajchoco https://t.co/XGgsXIE9EP",1383092698517696513,217,74,TweetDeck,1383092698517696513,bn,AITCofficial,AITCofficial,,,,,,,,
879,https://about.twitter.com/products/tweetdeck,"যার রাজত্বে দলিতদের ওপর নেমে আসে নির্মম অত্যাচার, সেই @BJP4India যখন বাংলায় এসে আমাদের তফসিলি ভাইবোনদেরকে বোকা বানানোর চেষ্টা করে তখন তারা ভুলে যায় যে বাংলার মানুষ বোকা নয়। তারা গণতান্ত্রিকভাবেই সব ষড়যন্ত্রের যোগ্য জবাব দেবে।  #TaphoshiliBirodhiBJP https://t.co/0jNBHosNkR",1383003568039288833,602,210,TweetDeck,1383003568039288833,bn,AITCofficial,AITCofficial,['TaphoshiliBirodhiBJP'],,,,,,,
880,http://twitter.com/download/iphone,"RT @MamataOfficial: Amid an ongoing pandemic, we firmly opposed @ECISVEEP's decision to conduct WB polls in 8 phases.

Now, in view of the…",1382689820481351692,0,4925,Twitter for iPhone,1382689820481351692,en,AITCofficial,AITCofficial,,,,,,,,
881,https://about.twitter.com/products/tweetdeck,"RT @SubhasishMP: In Bengal we worship our women, our mothers and daughters. Fathers here call even their daughters as 'Maa'.

On that land,…",1382659559525736453,0,93,TweetDeck,1382659559525736453,en,AITCofficial,AITCofficial,,,,,,,,
882,https://about.twitter.com/products/tweetdeck,"RT @VivekGuptaAITC: बंगाल की मुख्य्मंत्री ममता बनर्जी को दीदी ओ दीदी कहकर बुलाना और बेगम जैसे शब्दो का प्रयोग करने वाली भाजपा, महिलाओं के…",1382659445084155911,0,108,TweetDeck,1382659445084155911,hi,AITCofficial,AITCofficial,,,,,,,,
883,https://about.twitter.com/products/tweetdeck,"RT @kakoligdastidar: Sitalkuchi Expose!

Do you want to know what really happened in Sitalkuchi? Do you want to know why it is genocide?

W…",1382659390415638529,0,178,TweetDeck,1382659390415638529,en,AITCofficial,AITCofficial,,,,,,,,
884,https://about.twitter.com/products/tweetdeck,"RT @aroopbiswasaitc: বিজেপির মূল লক্ষ্য কোনোভাবে বাংলা দখল করে বাঙালি সংস্কৃতিকে শেষ করা।

তারা চায় বাংলা মায়ের বুকে বর্বর পিতৃতান্ত্রিক…",1382659283297325057,0,114,TweetDeck,1382659283297325057,bn,AITCofficial,AITCofficial,,,,,,,,
885,http://twitter.com/download/iphone,".@BJP4Bengal chief @DilipGhoshBJP mocks @MamataOfficial's injury &amp; calls her physically disabled, mentally deranged, deaf &amp; dumb.

This is what BJP thinks about women &amp; the differently abled!

Let that sink in.

@ECISVEEP ACT NOW!
#NoVoteToBJP https://t.co/3yn9wDJJuy",1382656773497126914,787,664,Twitter for iPhone,1382656773497126914,en,AITCofficial,AITCofficial,['NoVoteToBJP'],,,,,,,
886,https://mobile.twitter.com,"We are NOT stunned.
The people of Bengal have given up on the expectation that Shri @DilipGhoshBJP, who gave the call for ""Sitalkuchi Everywhere"", will be able to understand the emotions or the importance behind a Chief Minister standing with her own people. (2/2)",1382637337008476160,193,73,Twitter Web App,1382637337008476160,en,AITCofficial,AITCofficial,,,,1.3826373349197128e+18,290452792.0,290452792,1382637334919712770,AITCofficial
887,https://mobile.twitter.com,"আমরা স্তম্ভিত নই! 
শ্রী @DilipGhoshBJP ""জায়গায় জায়গায় শীতলকুচি""-র নিদান দিয়েছিলেন। তাই একজন গণহত্যার শহিদ পরিবারের পাশে দাঁড়ানোর ভাবনা ও তার গুরুত্বকে যে @DilipGhoshBJP বুঝবেন সেই আশাও আর বাংলার মানুষ করে না। 
#NoVoteToBJP (1/2) https://t.co/3zIl0MmZse",1382637334919712770,372,139,Twitter Web App,1382637334919712770,bn,AITCofficial,AITCofficial,['NoVoteToBJP'],,,,,,,
888,https://about.twitter.com/products/tweetdeck,RT @sujitboseaitc: Intention of BJP is now crystal clear. In Assam BJP used Bengalis as their vote bank and later they have been given the…,1382636731200000003,0,256,TweetDeck,1382636731200000003,en,AITCofficial,AITCofficial,,,,,,,,
889,https://about.twitter.com/products/tweetdeck,RT @JyotipriyaMLA: True colour of BJP has been revealed. Huge number of Bengalis are now getting the status of doubtful citizenship. For BJ…,1382636643551641600,0,181,TweetDeck,1382636643551641600,en,AITCofficial,AITCofficial,,,,,,,,
890,https://about.twitter.com/products/tweetdeck,"RT @FirhadHakim: That they don't respect women was know, but they will be so brazen about it wasn't expected
Chanting indecent slogans at B…",1382636464391917569,0,144,TweetDeck,1382636464391917569,en,AITCofficial,AITCofficial,,,,,,,,
891,https://about.twitter.com/products/tweetdeck,RT @OfficialArupRoy: This will happen if @BJP4India comes to power in Bengal. Think wisely. #NoVoteToBJP https://t.co/KuYaq6KhTh,1382636363028176901,0,293,TweetDeck,1382636363028176901,en,AITCofficial,AITCofficial,['NoVoteToBJP'],,,,,,,
892,https://about.twitter.com/products/tweetdeck,"RT @DrShashiPanja: NCRB data says UP recorded the highest rise (66.7%) in crimes against women among Indian states from 2015 to 2019.

No w…",1382636229460516865,0,123,TweetDeck,1382636229460516865,en,AITCofficial,AITCofficial,,,,,,,,
893,http://twitter.com/download/iphone,"Join @MamataOfficial on a roadshow to save Bengal from BJP's tyranny.  

Time: 2pm onwards, Alochhaya Cinema Hall to Bowbazar. #NoVoteToBJP (2/2)",1382605483022839809,322,297,Twitter for iPhone,1382605483022839809,en,AITCofficial,AITCofficial,['NoVoteToBJP'],,,1.3826054807872512e+18,290452792.0,290452792,1382605480787251200,AITCofficial
